"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","Lat_Env","Long_Env","oysteryear"
1995,"Oct","ET4.2",1995-10-04,15.61,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",3.35185185185185,20.8,"38.596419999999995",-76.12821,1995
1995,"Oct","ET4.2",1995-10-04,15.61,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"70",2.9047619047619,20.8,"38.596419999999995",-76.12821,1995
1995,"Oct","ET5.1",1995-10-03,4.96,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"87",3.65384615384615,21.2,"38.806449999999998",-75.90971,1995
1995,"Oct","ET5.1",1995-10-03,4.96,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"93",2.7,21.2,"38.806449999999998",-75.90971,1995
1995,"Oct","ET5.2",1995-10-03,14.26,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"89",3.3,20.5,"38.395020000000002",-76.11291,1995
1995,"Oct","ET5.2",1995-10-03,14.26,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"68",2.93055555555556,20.5,"38.395020000000002",-76.11291,1995
1995,"Oct","ET5.2",1995-10-03,14.26,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"87",3.38461538461538,20.5,"38.395020000000002",-76.11291,1995
1995,"Oct","LE1.1",1995-10-10,15.77,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"43",2,21.5,"38.243079999999999",-76.3367,1995
1995,"Oct","LE2.2",1995-10-02,15.81,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"87",3,20.9,"38.091419999999999",-76.36003,1995
1995,"Oct","LE2.3",1995-10-02,18.35,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"93",2.71428571428571,21.1,"38.029879999999999",-76.20036,1995
1995,"Oct","LE5.1",1995-10-19,8.9,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"60",0.68,19.8,"37.202970000000001",-76.64833,1995
1995,"Oct","LE5.2",1995-10-19,16,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"100",1.24,19.3,"37.055999999999997",-76.59306,1995
1995,"Oct","LE5.2",1995-10-19,16,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"100",1.4,19.3,"37.055999999999997",-76.59306,1995
1995,"Oct","LE5.2",1995-10-19,16,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"100",2.2,19.3,"37.055999999999997",-76.59306,1995
1995,"Sep","CB3.2",1995-09-07,13.73,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"67",2.825,25.2,"39.083970000000001",-76.18145,1995
1995,"Sep","CB3.2",1995-09-07,13.73,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"20",0.916666666666667,25.2,"39.083970000000001",-76.18145,1995
1995,"Sep","CB3.2",1995-09-07,13.73,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"83",2.88,25.2,"39.083970000000001",-76.18145,1995
1995,"Sep","CB3.3W",1995-09-06,15.07,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"93",2.66071428571429,26,"38.581240000000001",-76.25159,1995
1995,"Sep","CB4.1W",1995-09-06,15.95,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"87",3.26923076923077,26.6,"38.814979999999998",-76.46272,1995
1995,"Sep","CB4.1W",1995-09-06,15.95,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"87",1.81818181818182,26.6,"38.814979999999998",-76.46272,1995
1995,"Sep","CB4.1W",1995-09-06,15.95,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"90",3.26415094339623,26.6,"38.814979999999998",-76.46272,1995
1995,"Sep","EE1.1",1995-09-06,15.54,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"73",2.59090909090909,25.7,"38.525210000000001",-76.13216,1995
1995,"Sep","EE1.1",1995-09-06,15.54,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"83",3.14,25.7,"38.525210000000001",-76.13216,1995
1995,"Sep","EE1.1",1995-09-06,15.54,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"67",3.2,25.7,"38.525210000000001",-76.13216,1995
1995,"Sep","EE1.1",1995-09-06,15.54,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.16666666666667,25.7,"38.525210000000001",-76.13216,1995
1995,"Sep","EE2.1",1995-09-06,15.27,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"63",3.26315789473684,25.6,"38.411610000000003",-76.1448,1995
1995,"Sep","EE2.1",1995-09-06,15.27,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"97",3.24137931034483,25.6,"38.411610000000003",-76.1448,1995
1995,"Sep","EE2.1",1995-09-06,15.27,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"93",2.69642857142857,25.6,"38.411610000000003",-76.1448,1995
1995,"Sep","EE3.0",1995-09-20,18.62,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"93",2.625,22.3,"38.165320000000001",-76.00854,1995
1995,"Sep","EE3.0",1995-09-20,18.62,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"87",2.96,22.3,"38.165320000000001",-76.00854,1995
1995,"Sep","EE3.0",1995-09-20,18.62,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"90",3.22222222222222,22.3,"38.165320000000001",-76.00854,1995
1995,"Sep","EE3.1",1995-09-07,18.41,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"90",3.01851851851852,25.1,"38.071159999999999",-76.04566,1995
1995,"Sep","EE3.1",1995-09-07,18.41,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"93",3.42592592592593,25.1,"38.071159999999999",-76.04566,1995
1995,"Sep","EE3.1",1995-09-07,18.41,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"83",3.46,25.1,"38.071159999999999",-76.04566,1995
1995,"Sep","EE3.3",1995-09-07,22.18,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"100",3.66666666666667,25.8,"37.568939999999998",-75.44161,1995
1995,"Sep","ET3.1",1995-09-21,2.14,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"63",1.65789473684211,22.9,"39.364150000000002",-75.88203,1995
1995,"Sep","ET4.2",1995-09-06,13.79,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",3.35185185185185,26.3,"38.596419999999995",-76.12821,1995
1995,"Sep","ET4.2",1995-09-06,13.79,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"70",2.9047619047619,26.3,"38.596419999999995",-76.12821,1995
1995,"Sep","ET5.1",1995-09-06,3.78,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"87",3.65384615384615,25.9,"38.806449999999998",-75.90971,1995
1995,"Sep","ET5.1",1995-09-06,3.78,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"93",2.7,25.9,"38.806449999999998",-75.90971,1995
1995,"Sep","ET5.2",1995-09-06,13.19,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"89",3.3,25.4,"38.395020000000002",-76.11291,1995
1995,"Sep","ET5.2",1995-09-06,13.19,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"87",3.38461538461538,25.4,"38.395020000000002",-76.11291,1995
1995,"Sep","ET5.2",1995-09-06,13.19,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"68",2.93055555555556,25.4,"38.395020000000002",-76.11291,1995
1995,"Sep","LE1.1",1995-09-14,15.14,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"43",2,24.9,"38.243079999999999",-76.3367,1995
1995,"Sep","LE2.2",1995-09-05,13.86,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"87",3,25.4,"38.091419999999999",-76.36003,1995
1995,"Sep","LE2.3",1995-09-05,15.88,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"93",2.71428571428571,25.8,"38.029879999999999",-76.20036,1995
1995,"Sep","LE5.1",1995-09-21,11,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"60",0.68,23.9,"37.202970000000001",-76.64833,1995
1995,"Sep","LE5.2",1995-09-21,17.9,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"100",2.2,23.7,"37.055999999999997",-76.59306,1995
1995,"Sep","LE5.2",1995-09-21,17.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"100",1.4,23.7,"37.055999999999997",-76.59306,1995
1995,"Sep","LE5.2",1995-09-21,17.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"100",1.24,23.7,"37.055999999999997",-76.59306,1995
1996,"Apr","CB3.2",1996-04-10,3.24,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"13",3.5,7.4,"39.083970000000001",-76.18145,1996
1996,"Apr","CB3.3W",1996-04-09,6.06,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"67",1.875,7.6,"38.581240000000001",-76.25159,1996
1996,"Apr","CB4.1W",1996-04-09,7.37,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,7.6,"38.814979999999998",-76.46272,1996
1996,"Apr","CB4.1W",1996-04-09,7.37,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",2.66666666666667,7.6,"38.814979999999998",-76.46272,1996
1996,"Apr","CB4.1W",1996-04-09,7.37,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",3.25,7.6,"38.814979999999998",-76.46272,1996
1996,"Apr","CB5.4",1996-04-12,8.5,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,8.1,"37.800130000000003",-76.17466,1996
1996,"Apr","CB5.4",1996-04-12,8.5,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,8.1,"37.800130000000003",-76.17466,1996
1996,"Apr","CB5.4",1996-04-12,8.5,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,8.1,"37.800130000000003",-76.17466,1996
1996,"Apr","EE1.1",1996-04-09,9.27,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"67",2.35,7.8,"38.525210000000001",-76.13216,1996
1996,"Apr","EE1.1",1996-04-09,9.27,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"80",2.35416666666667,7.8,"38.525210000000001",-76.13216,1996
1996,"Apr","EE1.1",1996-04-09,9.27,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,7.8,"38.525210000000001",-76.13216,1996
1996,"Apr","EE1.1",1996-04-09,9.27,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"83",2.88,7.8,"38.525210000000001",-76.13216,1996
1996,"Apr","EE2.1",1996-04-10,9.01,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"60",2.86111111111111,7.9,"38.411610000000003",-76.1448,1996
1996,"Apr","EE2.1",1996-04-10,9.01,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"87",2.61538461538462,7.9,"38.411610000000003",-76.1448,1996
1996,"Apr","EE2.1",1996-04-10,9.01,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"50",2.33333333333333,7.9,"38.411610000000003",-76.1448,1996
1996,"Apr","EE2.1",1996-04-10,9.01,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"83",2.6,7.9,"38.411610000000003",-76.1448,1996
1996,"Apr","EE2.2",1996-04-29,9.98,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,15.7,"38.319420000000001",-76.14587,1996
1996,"Apr","EE3.0",1996-04-29,10.04,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"97",3.67241379310345,16.3,"38.165320000000001",-76.00854,1996
1996,"Apr","EE3.0",1996-04-29,10.04,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"82",1.97727272727273,16.3,"38.165320000000001",-76.00854,1996
1996,"Apr","EE3.0",1996-04-29,10.04,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,16.3,"38.165320000000001",-76.00854,1996
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,15.9,"38.071159999999999",-76.04566,1996
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,15.9,"38.071159999999999",-76.04566,1996
1996,"Apr","EE3.1",1996-04-29,11.02,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,15.9,"38.071159999999999",-76.04566,1996
1996,"Apr","EE3.3",1996-04-25,12.4,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,16.1,"37.568939999999998",-75.44161,1996
1996,"Apr","ET3.1",1996-04-09,0,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"83",2.5,9.8,"39.364150000000002",-75.88203,1996
1996,"Apr","ET4.2",1996-04-09,6.66,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,7.7,"38.596419999999995",-76.12821,1996
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,7.7,"38.596419999999995",-76.12821,1996
1996,"Apr","ET4.2",1996-04-09,6.66,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,7.7,"38.596419999999995",-76.12821,1996
1996,"Apr","ET4.2",1996-04-09,6.66,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"73",3.25,7.7,"38.596419999999995",-76.12821,1996
1996,"Apr","ET5.1",1996-04-11,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,8.9,"38.806449999999998",-75.90971,1996
1996,"Apr","ET5.1",1996-04-11,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"43",2.92307692307692,8.9,"38.806449999999998",-75.90971,1996
1996,"Apr","ET5.2",1996-04-11,5.8,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"13",2.26666666666667,8.1,"38.395020000000002",-76.11291,1996
1996,"Apr","ET5.2",1996-04-11,5.8,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,8.1,"38.395020000000002",-76.11291,1996
1996,"Apr","ET5.2",1996-04-11,5.8,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,8.1,"38.395020000000002",-76.11291,1996
1996,"Apr","LE1.1",1996-04-04,7.61,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,9.9,"38.243079999999999",-76.3367,1996
1996,"Apr","LE2.2",1996-04-08,4.32,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"60",2.52777777777778,8.6,"38.091419999999999",-76.36003,1996
1996,"Apr","LE2.3",1996-04-08,9.53,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"87",2.57692307692308,7.4,"38.029879999999999",-76.20036,1996
1996,"Apr","LE3.2",1996-04-11,9.5,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,8.6,"37.669139999999999",-76.55047,1996
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,8.9,"37.631889999999999",-76.44486,1996
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"64",1.2,8.9,"37.631889999999999",-76.44486,1996
1996,"Apr","LE3.4",1996-04-11,10.2,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"100",2.12,8.9,"37.631889999999999",-76.44486,1996
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,9.5,"37.53069",-76.30661,1996
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,9.5,"37.53069",-76.30661,1996
1996,"Apr","LE3.7",1996-04-11,11.4,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,9.5,"37.53069",-76.30661,1996
1996,"Apr","LE5.1",1996-04-29,1.1,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,18.3,"37.202970000000001",-76.64833,1996
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,16.6,"37.055999999999997",-76.59306,1996
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,16.6,"37.055999999999997",-76.59306,1996
1996,"Apr","LE5.2",1996-04-29,8.9,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"44",0.52,16.6,"37.055999999999997",-76.59306,1996
1996,"Apr","RET3.1",1996-04-11,0,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"4",0.04,9.4,"37.917299999999997",-76.8222,1996
1996,"Apr","RET3.2",1996-04-11,0.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"8",0.08,9.6,"37.811579999999999",-76.71195,1996
1996,"Apr","WE4.1",1996-04-11,16,"VA","October","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"100",1.96,8.3,"37.311810000000001",-76.34634,1996
1996,"Aug","CB3.2",1996-08-07,3.47,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"13",3.5,26.1,"39.083970000000001",-76.18145,1996
1996,"Aug","CB3.3W",1996-08-06,5.63,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"67",1.875,27.7,"38.581240000000001",-76.25159,1996
1996,"Aug","CB4.1W",1996-08-06,7.56,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",3.25,28.1,"38.814979999999998",-76.46272,1996
1996,"Aug","CB4.1W",1996-08-06,7.56,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",2.66666666666667,28.1,"38.814979999999998",-76.46272,1996
1996,"Aug","CB4.1W",1996-08-06,7.56,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"30",2.375,28.1,"38.814979999999998",-76.46272,1996
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"76",0.84,26,"37.800130000000003",-76.17466,1996
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"92",1.16,26,"37.800130000000003",-76.17466,1996
1996,"Aug","CB5.4",1996-08-06,11.6,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"88",1.28,26,"37.800130000000003",-76.17466,1996
1996,"Aug","EE1.1",1996-08-06,8.69,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"80",2.35416666666667,28.8,"38.525210000000001",-76.13216,1996
1996,"Aug","EE1.1",1996-08-06,8.69,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"20",2.58333333333333,28.8,"38.525210000000001",-76.13216,1996
1996,"Aug","EE1.1",1996-08-06,8.69,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"67",2.35,28.8,"38.525210000000001",-76.13216,1996
1996,"Aug","EE1.1",1996-08-06,8.69,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"83",2.88,28.8,"38.525210000000001",-76.13216,1996
1996,"Aug","EE2.1",1996-08-07,8.31,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"60",2.86111111111111,26.6,"38.411610000000003",-76.1448,1996
1996,"Aug","EE2.1",1996-08-07,8.31,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"87",2.61538461538462,26.6,"38.411610000000003",-76.1448,1996
1996,"Aug","EE2.1",1996-08-07,8.31,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"83",2.6,26.6,"38.411610000000003",-76.1448,1996
1996,"Aug","EE2.1",1996-08-07,8.31,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"50",2.33333333333333,26.6,"38.411610000000003",-76.1448,1996
1996,"Aug","EE2.2",1996-08-07,9.78,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"93",2.69642857142857,27.7,"38.319420000000001",-76.14587,1996
1996,"Aug","EE3.0",1996-08-28,9.53,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"97",3.67241379310345,26.6,"38.165320000000001",-76.00854,1996
1996,"Aug","EE3.0",1996-08-28,9.53,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"82",1.97727272727273,26.6,"38.165320000000001",-76.00854,1996
1996,"Aug","EE3.0",1996-08-28,9.53,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"97",2.56896551724138,26.6,"38.165320000000001",-76.00854,1996
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"97",3.17241379310345,26.4,"38.071159999999999",-76.04566,1996
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"83",2.74,26.4,"38.071159999999999",-76.04566,1996
1996,"Aug","EE3.1",1996-08-07,10.95,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"60",2.27777777777778,26.4,"38.071159999999999",-76.04566,1996
1996,"Aug","EE3.3",1996-08-07,8.44,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"90",2.53703703703704,27.6,"37.568939999999998",-75.44161,1996
1996,"Aug","ET3.1",1996-08-08,0,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"83",2.5,28.2,"39.364150000000002",-75.88203,1996
1996,"Aug","ET4.2",1996-08-06,6.43,"VA","October","JAMES RIVER","LONG ROCK",37.8135,-76.7084,"100",1.48,28.4,"38.596419999999995",-76.12821,1996
1996,"Aug","ET4.2",1996-08-06,6.43,"VA","October","RAPPAHANNOCK RIVER","LONG ROCK",37.8135,-76.7084,"68",0.92,28.4,"38.596419999999995",-76.12821,1996
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"77",2.76086956521739,28.4,"38.596419999999995",-76.12821,1996
1996,"Aug","ET4.2",1996-08-06,6.43,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"73",3.25,28.4,"38.596419999999995",-76.12821,1996
1996,"Aug","ET5.1",1996-08-06,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"63",2.92105263157895,28.2,"38.806449999999998",-75.90971,1996
1996,"Aug","ET5.1",1996-08-06,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"43",2.92307692307692,28.2,"38.806449999999998",-75.90971,1996
1996,"Aug","ET5.2",1996-08-06,5.69,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"13",2.26666666666667,26.3,"38.395020000000002",-76.11291,1996
1996,"Aug","ET5.2",1996-08-06,5.69,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"30",2.44444444444444,26.3,"38.395020000000002",-76.11291,1996
1996,"Aug","ET5.2",1996-08-06,5.69,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"93",2.33928571428571,26.3,"38.395020000000002",-76.11291,1996
1996,"Aug","LE1.1",1996-08-01,7.62,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"17",2.4,26,"38.243079999999999",-76.3367,1996
1996,"Aug","LE2.2",1996-08-05,7.93,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"60",2.52777777777778,26.5,"38.091419999999999",-76.36003,1996
1996,"Aug","LE2.3",1996-08-05,10.63,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"87",2.57692307692308,25.8,"38.029879999999999",-76.20036,1996
1996,"Aug","LE3.2",1996-08-08,11,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"68",1.16,27,"37.669139999999999",-76.55047,1996
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","RAPPAHANNOCK RIVER","DRUMMING GROUND",37.643883,-76.466383,"64",1.2,27,"37.631889999999999",-76.44486,1996
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","JAMES RIVER","DRY SHOAL",37.061383,-76.603883,"100",2.12,27,"37.631889999999999",-76.44486,1996
1996,"Aug","LE3.4",1996-08-08,11.9,"VA","October","CORROTOMAN RIVER","MIDDLE GROUND",37.683333,-76.473333,"84",1.96,27,"37.631889999999999",-76.44486,1996
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"84",1.08,27,"37.53069",-76.30661,1996
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.12,27,"37.53069",-76.30661,1996
1996,"Aug","LE3.7",1996-08-05,14.1,"VA","October","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"92",2.04,27,"37.53069",-76.30661,1996
1996,"Aug","LE5.1",1996-08-20,3,"VA","October","JAMES RIVER","DEEP WATER SHOAL",37.148883,-76.63555,"0",0,27.3,"37.202970000000001",-76.64833,1996
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","HORSEHEAD ROCK",37.106883,-76.634267,"28",0.28,26.8,"37.055999999999997",-76.59306,1996
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","POINT OF SHOAL",37.07695,-76.643333,"44",0.52,26.8,"37.055999999999997",-76.59306,1996
1996,"Aug","LE5.2",1996-08-20,8.9,"VA","October","JAMES RIVER","WRECK SHOAL",37.060283,-76.572217,"95",1.44,26.8,"37.055999999999997",-76.59306,1996
